Transaction_ID,Date,Product_Category,Unit_Price,Quantity,Shipping_Cost,Shipping_Method,Customer_Rating
TRX-11317,2023-03-07,Monitor,1976.67,34,20.66,Express,2.0
TRX-11318,2023-10-06,Headphones,1974.23,32,21.18,,4.0
TRX-11319,2023-12-03,Smartwatch,1048.3,20,42.42,Standard Ground,5.0
TRX-11320,2023-01-29,Laptop,1186.57,3,47.38,Standard Ground,4.0
TRX-11321,2023-07-02,Tablet,976.7,36,33.2,Standard Ground,1.0
TRX-11322,2023-03-31,Laptop,1460.74,19,44.64,Standard Ground,2.0
TRX-11323,2023-05-27,Tablet,,43,9.7,Standard Ground,1.0
TRX-11324,2023-05-02,Headphones,1674.88,38,18.15,Express,3.0
TRX-11325,2023-08-28,Smartwatch,343.25,3,32.4,Overnight,3.0
TRX-11326,2023-08-26,Smartphone,60.9,34,31.53,Standard Ground,2.0
TRX-11327,2023-12-07,Monitor,779.52,12,29.95,Express,3.0
TRX-11328,2023-03-30,Smartwatch,1196.36,35,17.59,,4.0
TRX-11329,2023-07-15,Headphones,146.13,44,11.8,,
TRX-11330,2023-11-04,Monitor,1215.2,9,10.67,Overnight,2.0
TRX-11331,2023-02-18,Laptop,1925.64,31,34.72,International,1.0
TRX-11332,2023-12-19,Tablet,1350.9,41,46.14,Standard Ground,4.0
TRX-11333,2023-09-17,Tablet,1003.48,6,35.06,Express,5.0
TRX-11334,2023-06-12,Tablet,753.22,11,18.81,Standard Ground,5.0
TRX-11335,2023-05-30,Smartphone,954.98,14,9.89,Express,3.0
TRX-11336,2023-06-21,Tablet,,27,32.77,International,4.0
TRX-11337,2023-09-28,Laptop,1924.68,21,6.16,Standard Ground,2.0
TRX-11338,2023-09-20,Tablet,,26,15.68,Express,4.0
TRX-11339,2023-02-05,Headphones,1968.97,7,20.1,International,1.0
TRX-11340,2023-09-10,Tablet,854.55,9,33.01,Standard Ground,5.0
TRX-11341,2023-11-21,Headphones,1890.53,25,33.85,Overnight,4.0
TRX-11342,2023-11-19,Monitor,554.98,26,6.09,Express,1.0
TRX-11343,2023-12-16,Monitor,809.82,14,32.13,International,4.0
TRX-11344,2023-04-16,Laptop,662.53,24,20.1,,3.0
TRX-11345,2023-03-15,Headphones,1621.86,25,10.35,Overnight,1.0
TRX-11346,2023-09-11,Laptop,428.85,33,45.49,Overnight,1.0
TRX-11347,2023-12-05,Tablet,1390.95,35,7.32,Overnight,
TRX-11348,2023-06-07,Smartwatch,848.43,35,19.76,Standard Ground,5.0
TRX-11349,2023-11-20,Headphones,1601.29,9,27.09,Express,5.0
TRX-11350,2023-04-24,Headphones,1708.64,1,29.56,Standard Ground,4.0
TRX-11351,2023-09-29,Smartwatch,557.32,36,5.21,Express,1.0
TRX-11352,2023-04-06,Headphones,1711.8,14,6.99,Express,2.0
TRX-11353,2023-10-07,Monitor,1526.66,32,29.62,Express,3.0
TRX-11354,2023-05-03,Smartwatch,1540.64,50,33.73,Express,5.0
TRX-11355,2023-10-20,Headphones,592.93,6,5.71,Express,4.0
TRX-11356,2023-12-29,Monitor,1767.15,37,10.47,International,2.0
TRX-11357,2023-05-09,Tablet,,23,21.59,Express,3.0
TRX-11358,2023-06-19,Smartphone,911.6,32,19.42,Express,4.0
TRX-11359,2023-11-19,Laptop,1184.51,1,20.82,Overnight,5.0
TRX-11360,2023-11-24,Smartphone,793.07,23,11.07,Standard Ground,5.0
TRX-11361,2023-12-20,Monitor,882.97,26,41.99,Standard Ground,
TRX-11362,2023-01-04,Smartphone,80.15,18,7.21,Standard Ground,
TRX-11363,2023-10-10,Monitor,1167.96,7,31.13,Standard Ground,5.0
TRX-11364,2023-10-20,Tablet,229.04,11,26.94,Standard Ground,4.0
TRX-11365,2023-06-25,Laptop,100.42,36,17.93,Standard Ground,
TRX-11366,2023-04-15,Smartphone,602.79,5,30.98,Standard Ground,4.0
TRX-11367,2023-12-12,Tablet,1794.83,38,29.04,International,1.0
TRX-11368,2023-09-12,Headphones,491.99,6,37.34,Standard Ground,3.0
TRX-11369,2023-10-26,Smartwatch,1544.9,15,24.66,,3.0
TRX-11370,2023-04-22,Smartwatch,436.34,13,25.08,International,1.0
TRX-11371,2024-01-01,Smartwatch,1890.39,18,18.68,Express,5.0
TRX-11372,2023-08-15,Smartwatch,748.15,17,20.63,International,3.0
TRX-11373,2023-12-19,Laptop,413.52,15,26.2,Express,3.0
TRX-11374,2023-11-25,Smartwatch,1806.55,30,25.86,International,5.0
TRX-11375,2023-05-30,Laptop,1280.92,22,41.35,Express,2.0
TRX-11376,2023-11-02,Smartwatch,1091.61,41,24.09,International,1.0
TRX-11377,2023-03-16,Headphones,1753.16,27,33.73,Standard Ground,2.0
TRX-11378,2023-03-28,Monitor,671.2,32,20.59,Standard Ground,2.0
TRX-11379,2023-07-30,Headphones,1020.99,30,19.84,International,
TRX-11380,2023-11-20,Smartphone,1793.76,38,17.92,Express,4.0
TRX-11381,2023-04-09,Smartwatch,192.47,17,7.46,International,4.0
TRX-11382,2023-01-13,Smartphone,496.81,2,26.4,Express,4.0
TRX-11383,2023-03-05,Smartphone,1252.99,45,28.74,International,3.0
TRX-11384,2023-06-09,Headphones,1187.65,13,40.67,Overnight,4.0
TRX-11385,2023-07-23,Monitor,1921.68,33,6.3,Overnight,5.0
TRX-11386,2023-11-14,Tablet,479.83,2,31.81,Express,5.0
TRX-11387,2023-12-22,Monitor,1542.48,35,37.12,Standard Ground,5.0
TRX-11388,2023-10-26,Laptop,462.74,31,26.39,Standard Ground,1.0
TRX-11389,2023-01-10,Smartphone,1058.7,20,17.11,International,3.0
TRX-11390,2023-03-05,Smartphone,1439.36,16,22.74,Overnight,2.0
TRX-11391,2023-05-18,Monitor,123.61,33,6.98,Standard Ground,3.0
TRX-11392,2023-12-31,Smartwatch,1681.77,36,31.46,Overnight,4.0
TRX-11393,2023-12-25,Smartphone,583.35,46,11.16,International,5.0
TRX-11394,2023-06-14,Monitor,1705.13,48,33.33,Express,1.0
TRX-11395,2023-12-27,Smartwatch,727.36,34,28.13,Overnight,4.0
TRX-11396,2023-02-17,Smartwatch,929.68,27,11.53,Standard Ground,5.0
TRX-11397,2023-08-14,Headphones,1607.18,23,14.37,Express,
TRX-11398,2023-09-01,Smartphone,875.37,28,49.51,Standard Ground,1.0
TRX-11399,2023-06-18,Headphones,429.33,26,41.24,Standard Ground,
TRX-11400,2023-01-26,Laptop,416.98,15,24.43,Overnight,5.0
TRX-11401,2023-02-18,Monitor,1715.63,50,11.71,Overnight,
TRX-11402,2023-05-10,Laptop,948.11,8,19.91,Overnight,4.0
TRX-11403,2023-05-10,Tablet,,15,42.43,Overnight,3.0
TRX-11404,2023-03-26,Monitor,1899.74,23,32.72,International,3.0
TRX-11405,2023-12-10,Headphones,196.71,15,23.08,Overnight,1.0
TRX-11406,2023-02-03,Tablet,126.95,5,42.62,Express,5.0
TRX-11407,2023-02-15,Monitor,479.7,19,16.6,Overnight,2.0
TRX-11408,2023-10-10,Headphones,,14,45.07,International,2.0
TRX-11409,2023-09-10,Smartphone,292.99,4,43.64,Express,4.0
TRX-11410,2023-03-30,Smartwatch,696.55,1,45.88,Standard Ground,1.0
TRX-11411,2023-01-21,Monitor,1631.59,29,39.47,Standard Ground,3.0
TRX-11412,2023-07-04,Smartphone,910.78,33,23.6,International,5.0
TRX-11413,2023-09-03,Smartphone,1145.16,30,18.07,Standard Ground,2.0
TRX-11414,2023-03-25,Smartwatch,1487.16,17,23.42,Express,2.0
TRX-11415,2023-07-28,Tablet,234.59,30,36.17,International,1.0
TRX-11416,2023-12-07,Headphones,1049.9,20,40.55,International,3.0
TRX-11417,2023-05-30,Headphones,451.86,21,45.68,Overnight,1.0
TRX-11418,2023-03-03,Monitor,435.74,4,26.85,,5.0
TRX-11419,2023-01-05,Monitor,537.89,28,39.45,International,4.0
TRX-11420,2023-03-19,Headphones,1003.23,24,13.36,Standard Ground,4.0
TRX-11421,2023-08-05,Laptop,584.96,9,30.5,Express,2.0
TRX-11422,2023-03-26,Smartwatch,404.75,37,40.42,Express,2.0
TRX-11423,2023-11-04,Smartwatch,990.15,23,34.45,Express,1.0
TRX-11424,2023-09-11,Laptop,549.79,37,7.09,Overnight,3.0
TRX-11425,2023-11-25,Smartwatch,783.23,18,37.01,,2.0
TRX-11426,2023-11-18,Monitor,1832.67,39,26.65,Express,1.0
TRX-11427,2023-10-03,Smartwatch,917.39,17,23.76,Express,5.0
TRX-11428,2023-03-05,Monitor,324.43,10,22.81,International,4.0
TRX-11429,2023-02-18,Monitor,1468.89,32,11.94,Overnight,4.0
TRX-11430,2023-07-13,Laptop,822.21,49,43.19,Express,1.0
TRX-11431,2023-12-10,Laptop,1791.97,43,35.85,Overnight,
TRX-11432,2023-08-17,Smartphone,1142.26,24,43.76,Standard Ground,4.0
TRX-11433,2023-12-23,Headphones,1952.38,2,35.75,Overnight,5.0
TRX-11434,2023-11-08,Tablet,358.42,5,15.99,Express,1.0
TRX-11435,2023-07-28,Monitor,803.39,11,43.77,International,2.0
TRX-11436,2023-11-23,Tablet,116.41,17,16.61,Standard Ground,5.0
TRX-11437,2023-06-19,Laptop,575.66,6,35.15,Standard Ground,4.0
TRX-11438,2023-03-29,Smartphone,1668.63,44,12.95,Express,3.0
TRX-11439,2023-05-07,Monitor,1771.76,34,24.8,Express,5.0
TRX-11440,2023-07-13,Smartwatch,1033.93,42,31.36,International,5.0
TRX-11441,2023-04-03,Tablet,805.86,39,10.41,Express,3.0
TRX-11442,2023-11-26,Headphones,1197.3,11,13.99,,4.0
TRX-11443,2023-06-21,Monitor,197.65,31,5.89,Express,4.0
TRX-11444,2023-05-22,Laptop,1886.95,23,11.65,International,5.0
TRX-11445,2023-05-19,Headphones,1702.08,11,30.45,Express,5.0
TRX-11446,2023-07-26,Smartwatch,953.53,4,47.23,Standard Ground,3.0
TRX-11447,2023-12-06,Smartphone,922.87,31,26.82,Express,
TRX-11448,2023-02-25,Smartwatch,668.51,44,33.19,International,4.0
TRX-11449,2023-11-20,Monitor,474.57,39,45.32,Overnight,4.0
TRX-11450,2023-04-08,Laptop,188.8,22,45.14,Overnight,5.0
TRX-11451,2023-10-02,Headphones,,23,5.4,Express,2.0
TRX-11452,2023-02-02,Laptop,1000.97,12,16.77,Express,2.0
TRX-11453,2023-05-31,Smartwatch,244.16,5,7.11,Standard Ground,5.0
TRX-11454,2023-03-08,Laptop,1630.26,6,18.55,Express,
TRX-11455,2023-04-14,Headphones,766.86,28,15.15,International,3.0
TRX-11456,2023-05-30,Headphones,622.14,10,47.55,Standard Ground,5.0
TRX-11457,2023-10-07,Tablet,1147.24,10,40.03,International,3.0
TRX-11458,2023-01-01,Tablet,1752.51,22,20.31,Express,5.0
TRX-11459,2023-01-25,Tablet,474.13,32,44.54,Overnight,5.0
TRX-11460,2023-03-31,Monitor,1332.48,37,27.12,International,5.0
TRX-11461,2023-07-12,Smartwatch,1146.14,3,17.15,Overnight,2.0
TRX-11462,2023-04-02,Smartphone,802.07,46,30.37,Standard Ground,5.0
TRX-11463,2023-03-31,Tablet,1426.38,31,26.1,Express,5.0
TRX-11464,2023-01-03,Monitor,882.11,19,39.0,Standard Ground,2.0
TRX-11465,2023-10-20,Tablet,844.95,23,25.99,Express,5.0
TRX-11466,2023-03-15,Smartwatch,1974.73,20,19.31,Express,2.0
TRX-11467,2023-09-07,Smartphone,129.07,37,43.61,,4.0
TRX-11468,2023-10-20,Smartwatch,1655.37,23,21.25,Overnight,2.0
TRX-11469,2023-04-04,Laptop,418.05,8,44.27,Express,1.0
TRX-11470,2023-02-01,Monitor,1780.0,8,23.0,Standard Ground,
TRX-11471,2023-09-09,Tablet,1041.25,35,32.38,,1.0
TRX-11472,2023-09-28,Smartwatch,786.56,48,14.27,International,1.0
TRX-11473,2023-04-02,Smartphone,1148.44,47,5.17,Standard Ground,4.0
TRX-11474,2023-08-19,Laptop,363.26,34,22.36,Express,5.0
TRX-11475,2023-06-06,Headphones,1315.25,44,7.24,Express,2.0
TRX-11476,2023-12-01,Smartwatch,846.97,38,20.09,Overnight,5.0
TRX-11477,2023-06-26,Smartwatch,250.03,27,19.06,Standard Ground,2.0
TRX-11478,2023-05-29,Smartwatch,924.89,20,17.38,Express,2.0
TRX-11479,2023-08-30,Smartwatch,107.89,3,15.56,Standard Ground,1.0
TRX-11480,2023-07-22,Laptop,695.84,10,16.88,International,1.0
TRX-11481,2023-03-22,Tablet,1389.25,40,11.04,Overnight,4.0
TRX-11482,2023-07-27,Smartwatch,200.04,6,45.88,Express,3.0
TRX-11483,2023-07-27,Smartphone,695.16,32,7.16,Standard Ground,3.0
TRX-11484,2023-04-30,Monitor,1469.33,42,5.86,Express,
TRX-11485,2023-12-26,Headphones,1603.81,4,33.11,Standard Ground,1.0
TRX-11486,2023-09-18,Headphones,748.69,28,18.85,Express,4.0
TRX-11487,2023-01-09,Tablet,842.62,2,45.4,International,5.0
TRX-11488,2023-08-04,Smartwatch,1826.98,30,14.54,Standard Ground,4.0
TRX-11489,2023-06-28,Laptop,267.93,11,48.05,Express,1.0
TRX-11490,2023-01-13,Smartwatch,1814.14,8,35.13,International,3.0
TRX-11491,2023-09-08,Headphones,834.8,23,37.97,Express,3.0
TRX-11492,2023-08-23,Tablet,1475.47,6,48.75,International,4.0
TRX-11493,2023-06-17,Smartwatch,1055.2,21,10.41,Standard Ground,3.0
TRX-11494,2023-09-22,Tablet,540.44,24,25.12,Express,1.0
TRX-11495,2023-02-13,Tablet,883.04,6,27.34,,1.0
TRX-11496,2023-11-24,Smartphone,1375.89,34,48.9,Express,3.0
TRX-11497,2023-10-12,Monitor,846.39,39,37.7,Standard Ground,3.0
TRX-11498,2023-05-27,Tablet,525.44,2,16.32,International,
TRX-11499,2023-02-24,Laptop,63.42,23,26.05,Overnight,5.0
TRX-11500,2023-01-17,Headphones,948.17,29,15.27,Express,3.0
TRX-11501,2023-09-03,Smartphone,1454.32,18,19.7,Express,5.0
TRX-11502,2023-06-19,Smartphone,945.26,27,8.71,Express,3.0
TRX-11503,2023-06-08,Smartphone,1207.22,49,11.71,Overnight,2.0
TRX-11504,2023-11-08,Headphones,1647.54,45,13.11,Express,
TRX-11505,2023-04-19,Monitor,1808.21,29,44.48,Overnight,4.0
TRX-11506,2023-12-10,Headphones,829.34,50,36.25,Standard Ground,2.0
TRX-11507,2023-12-14,Smartphone,1654.23,17,47.67,Overnight,3.0
TRX-11508,2023-04-24,Smartwatch,1052.55,41,42.56,Standard Ground,5.0
TRX-11509,2023-05-31,Smartphone,1470.07,21,9.11,Overnight,
TRX-11510,2023-09-15,Monitor,881.38,22,18.35,Overnight,2.0
TRX-11511,2023-07-13,Monitor,1558.92,24,13.5,International,2.0
TRX-11512,2023-07-26,Headphones,498.13,44,6.12,International,2.0
TRX-11513,2023-01-22,Smartphone,126.95,35,35.57,Overnight,
TRX-11514,2023-01-09,Tablet,1836.92,3,24.13,International,3.0
TRX-11515,2023-07-13,Tablet,319.14,45,43.61,International,4.0
TRX-11516,2023-09-03,Monitor,1076.98,22,39.71,Standard Ground,4.0
TRX-11517,2023-10-23,Laptop,1290.99,27,6.56,Standard Ground,4.0
TRX-11518,2023-12-25,Smartwatch,1898.82,18,30.76,Standard Ground,4.0
TRX-11519,2023-10-22,Laptop,711.07,5,28.89,International,3.0
TRX-11520,2023-08-19,Headphones,1692.52,19,23.1,Express,1.0
TRX-11521,2023-02-27,Laptop,585.81,13,12.76,International,4.0
TRX-11522,2023-05-15,Headphones,1825.71,19,39.0,International,5.0
TRX-11523,2023-05-24,Tablet,735.88,37,18.4,Express,4.0
TRX-11524,2023-05-28,Smartwatch,1196.14,45,42.86,Express,1.0
TRX-11525,2023-12-18,Tablet,422.17,9,23.96,Standard Ground,3.0
TRX-11526,2023-12-16,Laptop,819.05,40,15.11,Standard Ground,5.0
TRX-11527,2023-11-15,Monitor,81.03,37,22.05,Express,5.0
TRX-11528,2023-11-11,Monitor,854.91,45,32.45,International,1.0
TRX-11529,2023-02-09,Smartwatch,1966.76,11,15.15,Express,2.0
TRX-11530,2023-07-06,Headphones,1099.48,5,29.62,Overnight,4.0
TRX-11531,2023-01-02,Tablet,1091.68,25,29.91,International,
TRX-11532,2023-04-30,Tablet,889.69,27,7.63,International,3.0
TRX-11533,2023-06-01,Smartwatch,1815.48,20,41.96,International,4.0
TRX-11534,2023-02-07,Headphones,1227.87,29,27.92,Overnight,2.0
TRX-11535,2023-04-10,Headphones,1875.28,12,14.2,,2.0
TRX-11536,2023-09-23,Smartphone,1227.75,41,9.15,Express,1.0
TRX-11537,2023-03-02,Monitor,713.33,10,20.83,Standard Ground,4.0
TRX-11538,2023-09-04,Smartphone,536.16,20,9.41,Overnight,2.0
TRX-11539,2023-12-24,Headphones,234.2,24,18.86,International,
TRX-11540,2023-08-31,Smartwatch,1695.42,48,36.29,Express,4.0
TRX-11541,2023-06-01,Monitor,1783.02,32,8.58,Express,
TRX-11542,2023-05-04,Smartwatch,701.65,40,39.94,International,
TRX-11543,2023-08-07,Smartphone,250.1,9,21.25,Express,5.0
TRX-11544,2023-03-23,Headphones,527.63,50,39.61,Overnight,
TRX-11545,2023-03-14,Headphones,309.8,21,7.06,Overnight,3.0
TRX-11546,2023-07-11,Headphones,496.72,44,35.73,International,2.0
TRX-11547,2023-04-22,Tablet,113.31,38,49.96,International,3.0
TRX-11548,2023-03-26,Headphones,81.9,32,10.69,Express,2.0
TRX-11549,2023-11-24,Tablet,824.76,40,36.17,Express,1.0
TRX-11550,2023-02-24,Monitor,1314.87,3,32.86,Overnight,3.0
TRX-11551,2023-05-06,Smartwatch,1167.66,37,5.09,Express,3.0
TRX-11552,2023-08-20,Smartwatch,557.57,50,10.75,Express,1.0
TRX-11553,2023-10-20,Smartphone,1370.74,17,14.0,Standard Ground,4.0
TRX-11554,2023-01-04,Tablet,572.61,23,45.78,Express,4.0
TRX-11555,2024-01-01,Tablet,1628.66,18,6.93,Overnight,5.0
TRX-11556,2023-08-03,Smartphone,1882.08,22,45.27,,5.0
TRX-11557,2023-05-29,Monitor,1598.12,10,23.67,Standard Ground,2.0
TRX-11558,2023-07-13,Laptop,1439.36,8,13.49,Overnight,2.0
TRX-11559,2023-06-07,Monitor,417.98,27,22.26,Overnight,3.0
TRX-11560,2023-01-19,Smartwatch,306.26,31,7.14,Express,5.0
TRX-11561,2023-10-20,Tablet,1475.39,2,48.52,Express,
TRX-11562,2023-07-03,Smartwatch,1904.04,32,20.64,Express,2.0
TRX-11563,2023-06-05,Monitor,790.51,23,43.35,International,3.0
TRX-11564,2023-06-01,Monitor,1675.07,6,13.53,Overnight,5.0
TRX-11565,2023-03-25,Headphones,1992.33,49,42.24,Overnight,4.0
TRX-11566,2023-09-20,Smartwatch,1431.69,48,21.15,Express,1.0
TRX-11567,2023-08-11,Smartphone,1954.93,15,25.83,Overnight,4.0
TRX-11568,2023-11-22,Smartwatch,261.42,4,45.08,Express,3.0
TRX-11569,2023-08-07,Monitor,1030.13,10,12.22,,5.0
TRX-11570,2023-05-08,Smartphone,847.4,38,22.89,International,4.0
TRX-11571,2023-01-03,Laptop,778.95,14,43.4,Standard Ground,1.0
TRX-11572,2023-12-14,Smartphone,1957.77,34,19.52,International,2.0
TRX-11573,2023-03-25,Smartphone,997.56,7,48.59,International,3.0
TRX-11574,2023-10-10,Monitor,948.01,43,40.58,Express,
TRX-11575,2023-03-27,Smartphone,1797.62,12,44.9,Express,5.0
TRX-11576,2023-01-28,Tablet,1880.75,15,23.18,Overnight,1.0
TRX-11577,2023-12-20,Smartwatch,1869.95,24,20.23,Express,1.0
TRX-11578,2023-02-07,Laptop,821.43,19,47.66,Express,5.0
TRX-11579,2023-07-15,Smartwatch,871.21,6,13.36,Express,3.0
TRX-11580,2023-09-08,Smartphone,1398.67,45,13.47,International,3.0
TRX-11581,2023-02-27,Smartwatch,340.51,13,21.56,Express,4.0
TRX-11582,2023-07-22,Smartwatch,716.89,32,31.97,International,1.0
TRX-11583,2023-03-18,Smartwatch,589.71,1,45.97,Standard Ground,1.0
TRX-11584,2023-03-24,Monitor,1067.79,19,34.16,Express,1.0
TRX-11585,2023-12-26,Smartwatch,951.75,28,26.88,Express,4.0
TRX-11586,2023-03-22,Headphones,1235.32,5,16.2,International,4.0
TRX-11587,2023-06-13,Smartwatch,156.03,27,29.77,Overnight,2.0
TRX-11588,2023-04-15,Headphones,70.62,40,12.6,Standard Ground,
TRX-11589,2023-07-06,Tablet,57.13,35,10.87,Overnight,3.0
TRX-11590,2023-07-20,Smartphone,564.39,39,9.53,Standard Ground,4.0
TRX-11591,2023-06-17,Smartphone,261.64,38,7.97,Express,2.0
TRX-11592,2023-03-07,Headphones,1734.22,26,38.5,Overnight,4.0
TRX-11593,2023-06-08,Tablet,1194.62,45,36.14,Standard Ground,5.0
TRX-11594,2023-11-27,Smartwatch,1758.86,6,27.97,,1.0
TRX-11595,2023-02-28,Headphones,1446.4,40,27.03,International,5.0
TRX-11596,2023-04-13,Headphones,799.35,10,21.59,International,
TRX-11597,2023-06-29,Headphones,270.16,9,48.28,Express,
TRX-11598,2023-06-24,Smartphone,1113.9,40,38.79,Overnight,
TRX-11599,2023-06-20,Smartwatch,760.08,25,27.94,International,2.0
TRX-11600,2023-12-19,Laptop,1080.58,27,24.22,International,
TRX-11601,2023-02-17,Laptop,126.51,33,26.67,Express,1.0
TRX-11602,2023-05-09,Headphones,220.16,36,28.92,Overnight,2.0
TRX-11603,2023-01-13,Headphones,93.76,9,8.6,Standard Ground,4.0
TRX-11604,2023-04-28,Laptop,1042.2,4,22.54,Express,5.0
TRX-11605,2023-09-02,Tablet,1972.36,9,29.08,Standard Ground,1.0
TRX-11606,2023-05-26,Smartphone,109.7,32,45.19,Overnight,4.0
TRX-11607,2023-03-14,Headphones,1558.26,47,47.61,,2.0
TRX-11608,2023-08-05,Smartwatch,589.58,29,14.22,Overnight,3.0
TRX-11609,2023-07-27,Headphones,816.49,28,37.66,,4.0
TRX-11610,2023-07-05,Smartphone,1075.93,26,13.48,Standard Ground,1.0
TRX-11611,2023-07-17,Laptop,67.01,25,40.45,Express,3.0
TRX-11612,2023-01-01,Smartwatch,1403.58,2,20.19,Overnight,1.0
TRX-11613,2023-08-10,Monitor,364.67,34,7.16,Express,1.0
TRX-11614,2023-05-13,Smartphone,1504.16,25,34.22,Standard Ground,3.0
TRX-11615,2023-03-06,Laptop,873.49,14,35.61,Overnight,4.0
TRX-11616,2023-02-26,Smartphone,1598.14,49,15.29,Overnight,4.0
TRX-11617,2023-02-20,Smartphone,725.47,21,44.08,International,4.0
TRX-11618,2023-04-08,Smartwatch,1707.18,15,49.04,Overnight,4.0
TRX-11619,2023-06-16,Smartphone,1095.46,29,42.13,International,3.0
TRX-11620,2023-06-21,Monitor,1964.17,11,21.94,Overnight,1.0
TRX-11621,2023-12-30,Laptop,825.02,17,12.95,Express,4.0
TRX-11622,2023-11-18,Laptop,256.9,32,29.75,International,2.0
TRX-11623,2023-02-25,Tablet,1037.21,50,45.97,Standard Ground,3.0
TRX-11624,2023-08-24,Smartwatch,1480.04,8,38.48,International,5.0
TRX-11625,2023-09-20,Laptop,1269.22,23,26.31,Overnight,4.0
TRX-11626,2023-07-08,Tablet,1922.09,12,28.86,Express,
TRX-11627,2023-03-07,Tablet,1660.36,23,23.47,Standard Ground,2.0
TRX-11628,2023-12-13,Monitor,1791.26,33,42.61,Overnight,1.0
TRX-11629,2023-12-08,Smartwatch,1130.11,40,49.52,Standard Ground,5.0
TRX-11630,2023-03-02,Headphones,1065.38,43,15.54,International,1.0
TRX-11631,2023-08-23,Monitor,1985.82,9,40.39,Express,1.0
TRX-11632,2023-12-09,Headphones,893.39,9,18.31,International,5.0
TRX-11633,2023-03-10,Laptop,1350.75,28,43.13,Express,3.0
TRX-11634,2023-05-10,Monitor,410.5,31,42.35,Express,3.0
TRX-11635,2023-05-02,Monitor,,4,42.03,International,4.0
TRX-11636,2023-09-26,Monitor,457.1,22,45.34,International,5.0
TRX-11637,2023-10-09,Monitor,240.7,19,19.37,Standard Ground,2.0
TRX-11638,2023-03-11,Smartphone,1155.17,32,32.45,Express,3.0
TRX-11639,2023-07-09,Monitor,994.1,11,35.89,Standard Ground,3.0
TRX-11640,2023-04-26,Monitor,1052.43,27,29.42,International,
TRX-11641,2023-10-26,Headphones,307.43,47,44.16,Standard Ground,1.0
TRX-11642,2023-06-30,Smartwatch,1818.2,50,9.23,Express,5.0
TRX-11643,2023-08-09,Monitor,918.69,18,9.34,International,
TRX-11644,2023-11-12,Smartwatch,1169.72,11,25.58,,3.0
TRX-11645,2023-02-15,Monitor,1061.93,36,21.47,Standard Ground,5.0
TRX-11646,2023-10-31,Monitor,1479.19,40,23.37,International,4.0
TRX-11647,2023-05-12,Tablet,1460.84,14,36.28,Standard Ground,4.0
TRX-11648,2023-05-13,Tablet,1371.65,46,10.24,Overnight,2.0
TRX-11649,2023-03-05,Monitor,966.64,42,27.7,International,3.0
TRX-11650,2023-12-04,Smartwatch,1065.59,16,30.88,Express,1.0
TRX-11651,2023-11-27,Smartphone,878.29,24,40.92,Overnight,3.0
TRX-11652,2023-09-11,Smartwatch,741.19,36,31.35,Overnight,2.0
TRX-11653,2023-10-04,Smartwatch,1415.44,46,49.3,Standard Ground,2.0
TRX-11654,2023-08-29,Smartwatch,562.32,28,35.96,Overnight,2.0
TRX-11655,2023-08-17,Smartphone,498.86,49,32.16,Express,4.0
TRX-11656,2023-09-20,Laptop,,17,10.4,Overnight,4.0
TRX-11657,2023-10-23,Laptop,1478.58,41,31.15,Express,
TRX-11658,2023-08-15,Monitor,116.7,9,33.83,Overnight,3.0
TRX-11659,2023-04-22,Tablet,662.51,42,24.8,Overnight,3.0
TRX-11660,2023-05-28,Smartphone,270.26,21,28.46,Express,
TRX-11661,2023-11-14,Monitor,81.53,27,13.55,Standard Ground,4.0
TRX-11662,2023-04-08,Smartphone,1015.1,24,26.48,International,3.0
TRX-11663,2023-06-18,Monitor,1604.72,32,39.52,International,4.0
TRX-11664,2023-02-10,Laptop,1435.53,15,24.07,Overnight,2.0
TRX-11665,2023-07-25,Laptop,1890.39,16,8.87,Express,5.0
TRX-11666,2023-02-28,Monitor,167.56,42,29.9,Overnight,1.0
TRX-11667,2023-04-04,Headphones,357.75,18,40.33,International,3.0
TRX-11668,2023-05-28,Smartwatch,,28,13.47,Standard Ground,5.0
TRX-11669,2023-03-20,Headphones,1252.15,28,29.34,Standard Ground,2.0
TRX-11670,2023-09-17,Headphones,488.37,9,10.19,Express,3.0
TRX-11671,2023-01-09,Headphones,800.4,9,14.75,Overnight,4.0
TRX-11672,2023-08-09,Laptop,1918.95,2,13.33,International,1.0
